date_time,traffic_volume,weather_main,hour,weather_severity,cluster
2016-12-14 02:00:00,369,Clear,2,0,4
2016-12-14 03:00:00,486,Clear,3,0,4
2016-12-14 04:00:00,1015,Clear,4,0,4
2016-12-14 05:00:00,2781,Clear,5,0,4
2016-12-14 06:00:00,5690,Clear,6,0,2
2016-12-14 07:00:00,6152,Clear,7,0,2
2016-12-14 08:00:00,5599,Clouds,8,0,2
2016-12-14 09:00:00,5275,Snow,9,2,0
2016-12-14 09:00:00,5275,Haze,9,1,0
2016-12-14 10:00:00,4770,Snow,10,2,0
2016-12-14 10:00:00,4770,Haze,10,1,0
2016-12-14 11:00:00,4929,Snow,11,2,0
2016-12-14 11:00:00,4929,Haze,11,1,0
2016-12-14 12:00:00,4944,Snow,12,2,0
2016-12-14 12:00:00,4944,Haze,12,1,0
2016-12-14 13:00:00,4708,Snow,13,2,0
2016-12-14 13:00:00,4708,Haze,13,1,0
2016-12-14 14:00:00,5058,Snow,14,2,0
2016-12-14 14:00:00,5058,Haze,14,1,0
2016-12-14 15:00:00,5500,Clear,15,0,5
2016-12-14 16:00:00,6306,Clear,16,0,5
2016-12-14 17:00:00,6091,Clear,17,0,5
2016-12-14 18:00:00,4580,Clear,18,0,5
2016-12-14 19:00:00,3197,Clear,19,0,1
2016-12-14 20:00:00,2664,Clear,20,0,1
2016-12-14 21:00:00,2409,Clear,21,0,1
2016-12-14 22:00:00,1766,Clouds,22,0,1
2016-12-14 23:00:00,1109,Clear,23,0,1
2016-12-15 00:00:00,583,Clear,0,0,4
2016-12-15 01:00:00,342,Clear,1,0,4
2016-12-15 02:00:00,274,Clear,2,0,4
2016-12-15 03:00:00,357,Clear,3,0,4
2016-12-15 04:00:00,864,Clear,4,0,4
2016-12-15 05:00:00,2613,Clear,5,0,4
2016-12-15 06:00:00,5531,Clear,6,0,2
2016-12-15 07:00:00,6059,Clear,7,0,2
2016-12-15 08:00:00,5595,Clouds,8,0,2
2016-12-15 09:00:00,5097,Clear,9,0,2
2016-12-15 10:00:00,4565,Clear,10,0,2
2016-12-15 11:00:00,4900,Haze,11,1,0
2016-12-15 12:00:00,4997,Clouds,12,0,2
2016-12-15 13:00:00,5053,Clear,13,0,5
2016-12-15 14:00:00,5421,Clear,14,0,5
2016-12-15 15:00:00,5788,Clear,15,0,5
2016-12-15 16:00:00,6603,Clear,16,0,5
2016-12-15 17:00:00,5997,Clouds,17,0,5
2016-12-15 18:00:00,4381,Clear,18,0,5
2016-12-15 19:00:00,3249,Clouds,19,0,1
2016-12-15 20:00:00,2906,Clouds,20,0,1
2016-12-15 21:00:00,2693,Clouds,21,0,1
2016-12-15 22:00:00,2206,Clouds,22,0,1
2016-12-15 23:00:00,1229,Snow,23,2,3
2016-12-16 00:00:00,651,Snow,0,2,3
2016-12-16 00:00:00,651,Mist,0,1,3
2016-12-16 01:00:00,435,Snow,1,2,3
2016-12-16 01:00:00,435,Mist,1,1,3
2016-12-16 02:00:00,314,Snow,2,2,3
2016-12-16 02:00:00,314,Mist,2,1,3
2016-12-16 03:00:00,363,Snow,3,2,3
2016-12-16 03:00:00,363,Mist,3,1,3
2016-12-16 04:00:00,820,Snow,4,2,3
2016-12-16 06:00:00,4919,Snow,6,2,0
2016-12-16 07:00:00,5459,Snow,7,2,0
2016-12-16 08:00:00,4718,Snow,8,2,0
2016-12-16 08:00:00,4718,Snow,8,2,0
2016-12-16 08:00:00,4718,Mist,8,1,0
2016-12-16 09:00:00,4429,Snow,9,2,0
2016-12-16 09:00:00,4429,Mist,9,1,0
2016-12-16 10:00:00,4199,Snow,10,2,0
2016-12-16 11:00:00,4716,Snow,11,2,0
2016-12-16 12:00:00,4875,Snow,12,2,0
2016-12-16 13:00:00,4814,Snow,13,2,0
2016-12-16 15:00:00,4848,Snow,15,2,0
2016-12-16 15:00:00,4848,Haze,15,1,5
2016-12-16 16:00:00,4251,Snow,16,2,0
2016-12-16 16:00:00,4251,Mist,16,1,5
2016-12-16 17:00:00,3311,Snow,17,2,0
2016-12-16 17:00:00,3311,Mist,17,1,5
2016-12-16 18:00:00,2344,Snow,18,2,3
2016-12-16 18:00:00,2344,Mist,18,1,1
2016-12-16 18:00:00,2344,Snow,18,2,3
2016-12-16 18:00:00,2344,Mist,18,1,1
2016-12-16 19:00:00,1906,Snow,19,2,3
2016-12-16 19:00:00,1906,Mist,19,1,1
2016-12-16 19:00:00,1906,Fog,19,2,3
2016-12-16 20:00:00,1543,Snow,20,2,3
2016-12-16 20:00:00,1543,Mist,20,1,1
2016-12-16 22:00:00,1589,Snow,22,2,3
2016-12-16 22:00:00,1589,Mist,22,1,3
2016-12-16 23:00:00,1057,Snow,23,2,3
2016-12-16 23:00:00,1057,Mist,23,1,3
2016-12-17 00:00:00,669,Snow,0,2,3
2016-12-17 00:00:00,669,Mist,0,1,3
2016-12-17 01:00:00,425,Snow,1,2,3
2016-12-17 01:00:00,425,Mist,1,1,3
2016-12-17 01:00:00,425,Snow,1,2,3
2016-12-17 01:00:00,425,Mist,1,1,3
2016-12-17 02:00:00,354,Snow,2,2,3
2016-12-17 02:00:00,354,Mist,2,1,3
2016-12-17 03:00:00,317,Snow,3,2,3
2016-12-17 03:00:00,317,Mist,3,1,3
2016-12-17 04:00:00,333,Snow,4,2,3
2016-12-17 05:00:00,610,Snow,5,2,3
2016-12-17 05:00:00,610,Mist,5,1,3
2016-12-17 06:00:00,944,Snow,6,2,3
2016-12-17 06:00:00,944,Mist,6,1,3
2016-12-17 07:00:00,1195,Snow,7,2,3
2016-12-17 07:00:00,1195,Mist,7,1,3
2016-12-17 07:00:00,1195,Haze,7,1,3
2016-12-17 08:00:00,1488,Snow,8,2,3
2016-12-17 08:00:00,1488,Haze,8,1,3
2016-12-17 08:00:00,1488,Mist,8,1,3
2016-12-17 09:00:00,1833,Snow,9,2,0
2016-12-17 09:00:00,1833,Haze,9,1,0
2016-12-17 10:00:00,2205,Snow,10,2,0
2016-12-17 10:00:00,2205,Haze,10,1,0
2016-12-17 10:00:00,2205,Mist,10,1,0
2016-12-17 11:00:00,2632,Snow,11,2,0
2016-12-17 11:00:00,2632,Haze,11,1,0
2016-12-17 12:00:00,3145,Snow,12,2,0
2016-12-17 13:00:00,3337,Snow,13,2,0
2016-12-17 14:00:00,3426,Snow,14,2,0
2016-12-17 15:00:00,4134,Clouds,15,0,5
2016-12-17 16:00:00,4312,Clear,16,0,5
2016-12-17 17:00:00,3692,Clear,17,0,5
2016-12-17 18:00:00,3346,Clear,18,0,1
2016-12-17 19:00:00,2679,Clear,19,0,1
2016-12-17 20:00:00,2256,Clear,20,0,1
2016-12-17 21:00:00,2262,Clear,21,0,1
2016-12-17 22:00:00,2311,Clear,22,0,1
2016-12-17 23:00:00,1554,Clear,23,0,1
2016-12-18 00:00:00,957,Clear,0,0,4
2016-12-18 01:00:00,667,Clear,1,0,4
2016-12-18 02:00:00,472,Clear,2,0,4
2016-12-18 03:00:00,312,Clear,3,0,4
2016-12-18 04:00:00,277,Clear,4,0,4
2016-12-18 05:00:00,459,Clear,5,0,4
2016-12-18 06:00:00,800,Clear,6,0,4
2016-12-18 07:00:00,1037,Haze,7,1,3
2016-12-18 08:00:00,1462,Haze,8,1,3
2016-12-18 10:00:00,3067,Fog,10,2,0
2016-12-18 11:00:00,3666,Clear,11,0,2
2016-12-18 12:00:00,3149,Clear,12,0,2
2016-12-18 14:00:00,3437,Clear,14,0,5
2016-12-18 14:00:00,3437,Clear,14,0,5
2016-12-18 15:00:00,3584,Clear,15,0,5
2016-12-18 16:00:00,3869,Clear,16,0,5
2016-12-18 17:00:00,3714,Clouds,17,0,5
2016-12-18 19:00:00,2502,Clear,19,0,1
2016-12-18 20:00:00,2217,Clear,20,0,1
2016-12-18 21:00:00,1994,Clear,21,0,1
2016-12-18 22:00:00,1669,Clear,22,0,1
2016-12-18 23:00:00,1033,Clear,23,0,1
2016-12-18 23:00:00,1033,Clear,23,0,1
2016-12-19 00:00:00,420,Clear,0,0,4
2016-12-19 01:00:00,292,Clear,1,0,4
2016-12-19 02:00:00,254,Clear,2,0,4
2016-12-19 03:00:00,295,Clear,3,0,4
2016-12-19 04:00:00,770,Clear,4,0,4
2016-12-19 05:00:00,2458,Clear,5,0,4
2016-12-19 06:00:00,5160,Clouds,6,0,2
2016-12-19 07:00:00,5832,Clouds,7,0,2
2016-12-19 08:00:00,5278,Clouds,8,0,2
2016-12-19 09:00:00,4747,Clouds,9,0,2
2016-12-19 10:00:00,4301,Clear,10,0,2
2016-12-19 11:00:00,4618,Clear,11,0,2
2016-12-19 12:00:00,4748,Snow,12,2,0
2016-12-19 13:00:00,4752,Haze,13,1,0
2016-12-19 14:00:00,5087,Snow,14,2,0
2016-12-19 14:00:00,5087,Haze,14,1,0
2016-12-19 15:00:00,4939,Clouds,15,0,5
2016-12-19 16:00:00,4696,Clear,16,0,5
2016-12-19 17:00:00,5572,Clear,17,0,5
2016-12-19 18:00:00,4086,Clear,18,0,5
2016-12-19 19:00:00,2883,Clear,19,0,1
2016-12-19 20:00:00,2452,Clear,20,0,1
2016-12-19 21:00:00,2032,Clear,21,0,1
2016-12-19 22:00:00,1578,Clouds,22,0,1
2016-12-19 23:00:00,1063,Clouds,23,0,1
2016-12-20 00:00:00,614,Clear,0,0,4
2016-12-20 01:00:00,410,Clouds,1,0,4
2016-12-20 02:00:00,316,Clouds,2,0,4
2016-12-20 03:00:00,427,Clouds,3,0,4
2016-12-20 04:00:00,946,Clouds,4,0,4
2016-12-20 05:00:00,2633,Clear,5,0,4
2016-12-20 06:00:00,5446,Clear,6,0,2
2016-12-20 07:00:00,5998,Clear,7,0,2
2016-12-20 08:00:00,5701,Clear,8,0,2
2016-12-20 09:00:00,5225,Clear,9,0,2
2016-12-20 10:00:00,4778,Snow,10,2,0
2016-12-20 11:00:00,4956,Snow,11,2,0
2016-12-20 12:00:00,5057,Clear,12,0,2
2016-12-20 13:00:00,5006,Clear,13,0,5
2016-12-20 14:00:00,5263,Clear,14,0,5
2016-12-20 15:00:00,5420,Clear,15,0,5
2016-12-20 16:00:00,6079,Clear,16,0,5
2016-12-20 17:00:00,5845,Clear,17,0,5
2016-12-20 18:00:00,4403,Clear,18,0,5
2016-12-20 19:00:00,3246,Clear,19,0,1
2016-12-20 20:00:00,2790,Clear,20,0,1
2016-12-20 21:00:00,3827,Clear,21,0,1
2016-12-20 22:00:00,2937,Clear,22,0,1
2016-12-20 23:00:00,1211,Clear,23,0,1
2016-12-21 00:00:00,635,Clear,0,0,4
2016-12-21 01:00:00,407,Clouds,1,0,4
2016-12-21 02:00:00,333,Clouds,2,0,4
2016-12-21 03:00:00,354,Clouds,3,0,4
2016-12-21 04:00:00,852,Clouds,4,0,4
2016-12-21 05:00:00,2558,Clouds,5,0,4
2016-12-21 06:00:00,4477,Clouds,6,0,2
2016-12-21 07:00:00,6003,Clouds,7,0,2
2016-12-21 08:00:00,5459,Clouds,8,0,2
2016-12-21 09:00:00,4975,Haze,9,1,0
2016-12-21 10:00:00,4859,Clouds,10,0,2
2016-12-21 11:00:00,5053,Clear,11,0,2
2016-12-21 12:00:00,5138,Clear,12,0,2
2016-12-21 13:00:00,5176,Clouds,13,0,5
2016-12-21 14:00:00,5328,Clouds,14,0,5
2016-12-21 15:00:00,5770,Drizzle,15,0,5
2016-12-21 16:00:00,6179,Clouds,16,0,5
2016-12-21 17:00:00,5726,Mist,17,1,5
2016-12-21 18:00:00,4315,Clouds,18,0,5
2016-12-21 19:00:00,3200,Clouds,19,0,1
2016-12-21 20:00:00,2722,Clouds,20,0,1
2016-12-21 21:00:00,2627,Clouds,21,0,1
2016-12-21 22:00:00,2069,Clouds,22,0,1
2016-12-21 23:00:00,1187,Clouds,23,0,1
2016-12-22 00:00:00,621,Clear,0,0,4
2016-12-22 01:00:00,438,Clear,1,0,4
2016-12-22 02:00:00,308,Clear,2,0,4
2016-12-22 03:00:00,350,Clear,3,0,4
2016-12-22 04:00:00,802,Clear,4,0,4
2016-12-22 05:00:00,2449,Clear,5,0,4
2016-12-22 06:00:00,5223,Clear,6,0,2
2016-12-22 07:00:00,5352,Clear,7,0,2
2016-12-22 08:00:00,4865,Clear,8,0,2
2016-12-22 09:00:00,4596,Mist,9,1,0
2016-12-22 10:00:00,4627,Clear,10,0,2
2016-12-22 11:00:00,5200,Clear,11,0,2
2016-12-22 12:00:00,5286,Clear,12,0,2
2016-12-22 13:00:00,5313,Clear,13,0,5
2016-12-22 14:00:00,5470,Clouds,14,0,5
2016-12-22 15:00:00,5496,Clouds,15,0,5
2016-12-22 16:00:00,6180,Clear,16,0,5
2016-12-22 17:00:00,5385,Clear,17,0,5
2016-12-22 18:00:00,4320,Clear,18,0,5
2016-12-22 19:00:00,3402,Clear,19,0,1
2016-12-22 20:00:00,2754,Clear,20,0,1
2016-12-22 21:00:00,2731,Clear,21,0,1
2016-12-22 22:00:00,2311,Clear,22,0,1
2016-12-22 23:00:00,1441,Clear,23,0,1
2016-12-23 00:00:00,837,Clear,0,0,4
2016-12-23 01:00:00,463,Clear,1,0,4
2016-12-23 02:00:00,383,Clear,2,0,4
2016-12-23 03:00:00,339,Clear,3,0,4
2016-12-23 04:00:00,568,Clear,4,0,4
2016-12-23 05:00:00,1718,Clear,5,0,4
2016-12-23 06:00:00,3438,Clear,6,0,2
2016-12-23 07:00:00,3598,Clear,7,0,2
2016-12-23 08:00:00,3460,Clouds,8,0,2
2016-12-23 09:00:00,4017,Rain,9,0,2
2016-12-23 09:00:00,4017,Drizzle,9,0,2
2016-12-23 10:00:00,4365,Rain,10,0,2
2016-12-23 11:00:00,4687,Drizzle,11,0,2
2016-12-23 11:00:00,4687,Rain,11,0,2
2016-12-23 11:00:00,4687,Snow,11,2,0
2016-12-23 12:00:00,4956,Snow,12,2,0
2016-12-23 12:00:00,4956,Mist,12,1,0
2016-12-23 12:00:00,4956,Drizzle,12,0,2
2016-12-23 12:00:00,4956,Rain,12,0,2
2016-12-23 13:00:00,4665,Snow,13,2,0
2016-12-23 13:00:00,4665,Mist,13,1,0
2016-12-23 13:00:00,4665,Rain,13,0,5
2016-12-23 14:00:00,4651,Snow,14,2,0
2016-12-23 14:00:00,4651,Mist,14,1,0
2016-12-23 14:00:00,4651,Rain,14,0,5
2016-12-23 15:00:00,4566,Snow,15,2,0
2016-12-23 15:00:00,4566,Mist,15,1,5
2016-12-23 16:00:00,4524,Snow,16,2,0
2016-12-23 16:00:00,4524,Mist,16,1,5
2016-12-23 16:00:00,4524,Drizzle,16,0,5
2016-12-23 16:00:00,4524,Rain,16,0,5
2016-12-23 17:00:00,4119,Drizzle,17,0,5
2016-12-23 17:00:00,4119,Mist,17,1,5
2016-12-23 17:00:00,4119,Snow,17,2,0
2016-12-23 17:00:00,4119,Rain,17,0,5
2016-12-23 18:00:00,3501,Drizzle,18,0,1
2016-12-23 18:00:00,3501,Mist,18,1,1
2016-12-23 19:00:00,2842,Mist,19,1,1
2016-12-23 20:00:00,2494,Mist,20,1,1
2016-12-23 21:00:00,2529,Mist,21,1,1
2016-12-23 22:00:00,2313,Mist,22,1,1
2016-12-23 23:00:00,1577,Mist,23,1,3
2016-12-24 00:00:00,1147,Mist,0,1,3
2016-12-24 01:00:00,789,Mist,1,1,3
2016-12-24 02:00:00,650,Mist,2,1,3
2016-12-24 03:00:00,494,Mist,3,1,3
2016-12-24 04:00:00,465,Clouds,4,0,4
2016-12-24 05:00:00,640,Mist,5,1,3
2016-12-24 06:00:00,1030,Haze,6,1,3
2016-12-24 06:00:00,1030,Mist,6,1,3
2016-12-24 07:00:00,1287,Haze,7,1,3
2016-12-24 07:00:00,1287,Mist,7,1,3
2016-12-24 08:00:00,1791,Mist,8,1,0
2016-12-24 09:00:00,2475,Mist,9,1,0
2016-12-24 10:00:00,3001,Mist,10,1,0
2016-12-24 10:00:00,3001,Haze,10,1,0
2016-12-24 11:00:00,3530,Haze,11,1,0
2016-12-24 11:00:00,3530,Mist,11,1,0
2016-12-24 12:00:00,3367,Mist,12,1,0
2016-12-24 12:00:00,3367,Haze,12,1,0
2016-12-24 13:00:00,3295,Haze,13,1,0
2016-12-24 13:00:00,3295,Mist,13,1,0
2016-12-24 14:00:00,3681,Haze,14,1,0
2016-12-24 14:00:00,3681,Mist,14,1,0
2016-12-24 15:00:00,3713,Haze,15,1,5
2016-12-24 15:00:00,3713,Mist,15,1,5
2016-12-24 16:00:00,3887,Haze,16,1,5
2016-12-24 16:00:00,3887,Mist,16,1,5
2016-12-24 17:00:00,3331,Haze,17,1,5
2016-12-24 17:00:00,3331,Mist,17,1,5
2016-12-24 18:00:00,2843,Mist,18,1,1
2016-12-24 19:00:00,2573,Mist,19,1,1
2016-12-24 20:00:00,2675,Clouds,20,0,1
2016-12-24 21:00:00,2850,Clouds,21,0,1
2016-12-24 22:00:00,2473,Clouds,22,0,1
2016-12-24 23:00:00,1828,Drizzle,23,0,1
2016-12-24 23:00:00,1828,Mist,23,1,3
2016-12-25 00:00:00,900,Drizzle,0,0,4
2016-12-25 00:00:00,900,Mist,0,1,3
2016-12-25 01:00:00,659,Drizzle,1,0,4
2016-12-25 01:00:00,659,Mist,1,1,3
2016-12-25 02:00:00,348,Drizzle,2,0,4
2016-12-25 02:00:00,348,Mist,2,1,3
2016-12-25 02:00:00,348,Haze,2,1,3
2016-12-25 02:00:00,348,Rain,2,0,4
2016-12-25 02:00:00,348,Snow,2,2,3
2016-12-25 03:00:00,192,Drizzle,3,0,4
2016-12-25 03:00:00,192,Mist,3,1,3
2016-12-25 04:00:00,113,Drizzle,4,0,4
2016-12-25 04:00:00,113,Mist,4,1,3
2016-12-25 04:00:00,113,Snow,4,2,3
2016-12-25 04:00:00,113,Rain,4,0,4
2016-12-25 05:00:00,227,Drizzle,5,0,4
2016-12-25 05:00:00,227,Mist,5,1,3
2016-12-25 06:00:00,454,Mist,6,1,3
2016-12-25 07:00:00,489,Mist,7,1,3
2016-12-25 08:00:00,754,Mist,8,1,3
2016-12-25 09:00:00,1330,Mist,9,1,0
2016-12-25 10:00:00,1823,Mist,10,1,0
2016-12-25 11:00:00,2173,Clouds,11,0,2
2016-12-25 12:00:00,2472,Mist,12,1,0
2016-12-25 13:00:00,2554,Mist,13,1,0
2016-12-25 13:00:00,2554,Rain,13,0,5
2016-12-25 14:00:00,2506,Snow,14,2,0
2016-12-25 14:00:00,2506,Mist,14,1,0
2016-12-25 14:00:00,2506,Rain,14,0,5
2016-12-25 15:00:00,2540,Rain,15,0,5
2016-12-25 15:00:00,2540,Mist,15,1,0
2016-12-25 15:00:00,2540,Snow,15,2,0
2016-12-25 16:00:00,2400,Rain,16,0,5
2016-12-25 16:00:00,2400,Mist,16,1,5
2016-12-25 16:00:00,2400,Snow,16,2,0
2016-12-25 17:00:00,2282,Rain,17,0,1
2016-12-25 17:00:00,2282,Mist,17,1,1
2016-12-25 17:00:00,2282,Snow,17,2,0
2016-12-25 18:00:00,2148,Drizzle,18,0,1
2016-12-25 18:00:00,2148,Rain,18,0,1
2016-12-25 18:00:00,2148,Mist,18,1,1
2016-12-25 18:00:00,2148,Snow,18,2,3
2016-12-25 19:00:00,2176,Drizzle,19,0,1
2016-12-25 19:00:00,2176,Mist,19,1,1
2016-12-25 19:00:00,2176,Snow,19,2,3
2016-12-25 19:00:00,2176,Rain,19,0,1
2016-12-25 20:00:00,2016,Rain,20,0,1
2016-12-25 20:00:00,2016,Mist,20,1,1
2016-12-25 20:00:00,2016,Snow,20,2,3
2016-12-25 21:00:00,1858,Rain,21,0,1
2016-12-25 21:00:00,1858,Mist,21,1,1
2016-12-25 21:00:00,1858,Thunderstorm,21,2,3
2016-12-25 21:00:00,1858,Drizzle,21,0,1
2016-12-25 21:00:00,1858,Snow,21,2,3
2016-12-25 22:00:00,1481,Rain,22,0,1
2016-12-25 22:00:00,1481,Mist,22,1,3
2016-12-25 22:00:00,1481,Snow,22,2,3
2016-12-25 22:00:00,1481,Drizzle,22,0,1
2016-12-25 23:00:00,980,Rain,23,0,1
2016-12-25 23:00:00,980,Mist,23,1,3
2016-12-25 23:00:00,980,Snow,23,2,3
2016-12-26 00:00:00,732,Rain,0,0,4
2016-12-26 00:00:00,732,Mist,0,1,3
2016-12-26 01:00:00,508,Clouds,1,0,4
2016-12-26 02:00:00,431,Clouds,2,0,4
2016-12-26 03:00:00,440,Drizzle,3,0,4
2016-12-26 04:00:00,804,Clouds,4,0,4
2016-12-26 05:00:00,1173,Clouds,5,0,4
2016-12-26 06:00:00,1931,Clouds,6,0,4
2016-12-26 07:00:00,1978,Clouds,7,0,4
2016-12-26 08:00:00,1364,Snow,8,2,3
2016-12-26 09:00:00,1962,Snow,9,2,0
2016-12-26 10:00:00,2476,Snow,10,2,0
2016-12-26 11:00:00,2967,Snow,11,2,0
2016-12-26 12:00:00,3374,Snow,12,2,0
2016-12-26 12:00:00,3374,Haze,12,1,0
2016-12-26 12:00:00,3374,Mist,12,1,0
2016-12-26 13:00:00,3730,Snow,13,2,0
2016-12-26 14:00:00,3921,Snow,14,2,0
2016-12-26 15:00:00,3946,Snow,15,2,0
2016-12-26 16:00:00,3798,Snow,16,2,0
2016-12-26 17:00:00,3625,Snow,17,2,0
2016-12-26 18:00:00,3295,Snow,18,2,0
2016-12-26 19:00:00,2739,Snow,19,2,3
2016-12-26 20:00:00,2141,Snow,20,2,3
2016-12-26 21:00:00,2024,Snow,21,2,3
2016-12-26 22:00:00,1519,Snow,22,2,3
2016-12-26 23:00:00,964,Snow,23,2,3
2016-12-27 00:00:00,639,Snow,0,2,3
2016-12-27 01:00:00,360,Snow,1,2,3
2016-12-27 02:00:00,281,Snow,2,2,3
2016-12-27 03:00:00,266,Snow,3,2,3
2016-12-27 04:00:00,678,Snow,4,2,3
2016-12-27 05:00:00,2111,Snow,5,2,3
2016-12-27 06:00:00,4409,Snow,6,2,0
2016-12-27 07:00:00,4380,Snow,7,2,0
2016-12-27 08:00:00,4053,Snow,8,2,0
2016-12-27 09:00:00,3911,Snow,9,2,0
2016-12-27 10:00:00,3865,Snow,10,2,0
2016-12-27 11:00:00,4324,Snow,11,2,0
2016-12-27 12:00:00,4575,Snow,12,2,0
2016-12-27 13:00:00,4564,Snow,13,2,0
2016-12-27 14:00:00,5161,Clouds,14,0,5
2016-12-27 15:00:00,5147,Clouds,15,0,5
2016-12-27 16:00:00,5730,Clear,16,0,5
2016-12-27 17:00:00,5324,Clear,17,0,5
2016-12-27 18:00:00,4127,Clear,18,0,5
2016-12-27 19:00:00,3226,Clear,19,0,1
2016-12-27 20:00:00,2626,Clear,20,0,1
2016-12-27 21:00:00,2403,Clear,21,0,1
2016-12-27 22:00:00,2114,Clear,22,0,1
2016-12-27 23:00:00,1344,Clear,23,0,1
2016-12-28 00:00:00,686,Clear,0,0,4
2016-12-28 01:00:00,440,Clear,1,0,4
2016-12-28 02:00:00,408,Clouds,2,0,4
2016-12-28 03:00:00,584,Clear,3,0,4
2016-12-28 04:00:00,931,Clear,4,0,4
2016-12-28 05:00:00,2396,Clear,5,0,4
2016-12-28 06:00:00,4680,Clear,6,0,2
2016-12-28 07:00:00,4800,Clouds,7,0,2
2016-12-28 08:00:00,4423,Clouds,8,0,2
2016-12-28 09:00:00,4306,Snow,9,2,0
2016-12-28 10:00:00,4161,Snow,10,2,0
2016-12-28 11:00:00,4578,Clouds,11,0,2
2016-12-28 12:00:00,4879,Clouds,12,0,2
2016-12-28 13:00:00,4953,Clouds,13,0,5
2016-12-28 14:00:00,5148,Clear,14,0,5
2016-12-28 15:00:00,5445,Clear,15,0,5
2016-12-28 16:00:00,6164,Clouds,16,0,5
2016-12-28 17:00:00,5484,Clouds,17,0,5
2016-12-28 18:00:00,4443,Snow,18,2,0
2016-12-28 19:00:00,3278,Snow,19,2,3
2016-12-28 20:00:00,2650,Clouds,20,0,1
2016-12-28 21:00:00,2604,Clouds,21,0,1
2016-12-28 22:00:00,2231,Clear,22,0,1
2016-12-28 23:00:00,1350,Clear,23,0,1
2016-12-29 00:00:00,841,Clear,0,0,4
2016-12-29 01:00:00,578,Clear,1,0,4
2016-12-29 02:00:00,436,Clear,2,0,4
2016-12-29 03:00:00,435,Clear,3,0,4
2016-12-29 04:00:00,855,Clouds,4,0,4
2016-12-29 05:00:00,2402,Clouds,5,0,4
2016-12-29 06:00:00,4699,Clouds,6,0,2
2016-12-29 07:00:00,4870,Snow,7,2,0
2016-12-29 08:00:00,4382,Snow,8,2,0
2016-12-29 09:00:00,4303,Snow,9,2,0
2016-12-29 10:00:00,4198,Snow,10,2,0
2016-12-29 11:00:00,4842,Snow,11,2,0
2016-12-29 12:00:00,4846,Snow,12,2,0
2016-12-29 13:00:00,5072,Clouds,13,0,5
2016-12-29 14:00:00,5146,Clouds,14,0,5
2016-12-29 15:00:00,5343,Clouds,15,0,5
2016-12-29 16:00:00,5894,Clouds,16,0,5
2016-12-29 17:00:00,5196,Clouds,17,0,5
2016-12-29 18:00:00,4210,Snow,18,2,0
2016-12-29 19:00:00,3136,Snow,19,2,3
2016-12-29 20:00:00,2554,Snow,20,2,3
2016-12-29 21:00:00,3040,Snow,21,2,3
2016-12-29 22:00:00,3554,Clear,22,0,1
2016-12-29 23:00:00,1534,Clear,23,0,1
2016-12-30 00:00:00,921,Clear,0,0,4
2016-12-30 01:00:00,654,Clear,1,0,4
2016-12-30 02:00:00,599,Clear,2,0,4
2016-12-30 03:00:00,473,Clear,3,0,4
2016-12-30 04:00:00,750,Clear,4,0,4
2016-12-30 05:00:00,2110,Clear,5,0,4
2016-12-30 06:00:00,4049,Clear,6,0,2
2016-12-30 07:00:00,4325,Clouds,7,0,2
2016-12-30 08:00:00,4116,Clouds,8,0,2
2016-12-30 09:00:00,4293,Clouds,9,0,2
2016-12-30 10:00:00,4235,Clouds,10,0,2
2016-12-30 11:00:00,4956,Clouds,11,0,2
2016-12-30 12:00:00,5072,Clouds,12,0,2
2016-12-30 13:00:00,5354,Clouds,13,0,5
2016-12-30 14:00:00,5582,Clouds,14,0,5
2016-12-30 15:00:00,5690,Clouds,15,0,5
2016-12-30 16:00:00,5848,Clouds,16,0,5
2016-12-30 17:00:00,5386,Clouds,17,0,5
2016-12-30 18:00:00,4362,Snow,18,2,0
2016-12-30 19:00:00,3296,Snow,19,2,3
2016-12-30 20:00:00,2753,Snow,20,2,3
2016-12-30 21:00:00,2656,Clouds,21,0,1
2016-12-30 22:00:00,2436,Clear,22,0,1
2016-12-30 23:00:00,1818,Clear,23,0,1
2016-12-31 00:00:00,1152,Clear,0,0,4
2016-12-31 01:00:00,837,Clouds,1,0,4
2016-12-31 02:00:00,1211,Snow,2,2,3
2016-12-31 03:00:00,794,Snow,3,2,3
2016-12-31 04:00:00,500,Snow,4,2,3
2016-12-31 05:00:00,499,Snow,5,2,3
2016-12-31 06:00:00,852,Snow,6,2,3
2016-12-31 07:00:00,1000,Clouds,7,0,4
2016-12-31 08:00:00,1384,Clouds,8,0,4
2016-12-31 09:00:00,2526,Clear,9,0,2
2016-12-31 10:00:00,4034,Clear,10,0,2
2016-12-31 11:00:00,3750,Clear,11,0,2
2016-12-31 12:00:00,3961,Clear,12,0,2
2016-12-31 13:00:00,4193,Clear,13,0,5
2016-12-31 14:00:00,4571,Clear,14,0,5
2016-12-31 15:00:00,4475,Clear,15,0,5
2016-12-31 16:00:00,4777,Clear,16,0,5
2016-12-31 17:00:00,4342,Clear,17,0,5
2016-12-31 18:00:00,3816,Clear,18,0,5
2016-12-31 19:00:00,3974,Clear,19,0,1
2016-12-31 20:00:00,4490,Clouds,20,0,1
2016-12-31 21:00:00,2921,Clouds,21,0,1
2016-12-31 22:00:00,2557,Clouds,22,0,1
2016-12-31 23:00:00,1857,Clouds,23,0,1
